PumpTime,StageNumber,FluidDescription,StageDescription,ProppantType,CleanVolume,SlurryVolume,TreatingPressure,CleanRate,SlurryRate,SlurryProppantConcentration,BHProppantConc,BacksidePressure,HydrostaticPressure,TreatmentCleanVolume,ProppantVolume,TreatmentProppantVolume,TreatmentSlurryVolume,TRANSCEND-350W_conc,TRANSCEND-350W_rate,TRANSCEND-350W_totalvol,OPTIKLEEN-WF_conc,OPTIKLEEN-WF_rate,OPTIKLEEN-WF_totalvol,KEMFLOW A-4387_conc,KEMFLOW A-4387_rate,KEMFLOW A-4387_totalvol,MC B-8614_conc,MC B-8614_rate,MC B-8614_totalvol
2021-07-01 11:01:21,3,FR Water,PLF,100 Mesh Permian,58.36,59.74,8140.13,83.34,85.31,0.52,0.35,127.767741,3649.957899,76458.64000000012,30.3472,21507.154000000017,77439.36000000007,0.5035400391,1.7631958009125601,38.28260536295752,0.3954615995,1.3847483368092,30.247645204567025,0.4119873047,1.44261474613752,30.563205567631663,0.2517700195,0.8815979002812,19.252749784804067
2021-07-01 11:01:22,3,FR Water,PLF,100 Mesh Permian,58.3,59.68,8140.02,83.29,85.26,0.52,0.35,127.887505,3649.994358,76516.94000000012,30.316,21537.470000000016,77499.04000000007,0.5035400391,1.7613830567717998,38.31196174723705,0.3957003381,1.3841597826738,30.270714534278255,0.4119873047,1.4411315918406,30.587224427495673,0.2517700195,0.8806915282109999,19.267427976940915
2021-07-01 11:01:23,3,FR Water,PLF,100 Mesh Permian,58.35,59.73,8139.17,83.33,85.31,0.52,0.36,128.052165,3650.023003,76575.29000000012,30.342000000000002,21567.812000000016,77558.77000000006,0.5035400391,1.7628936768891001,38.34134330851853,0.3955224986,1.3847242675986,30.293793272071564,0.4119873047,1.4423675537547,30.61126388672492,0.2517700195,0.8814468382695,19.28211875757874
2021-07-01 11:01:24,3,FR Water,PLF,100 Mesh Permian,58.29,59.68,8139.93,83.32,85.31,0.52,0.37,128.095825,3650.068142,76633.58000000012,30.3108,21598.122800000016,77618.45000000006,0.5035400391,1.76108093274834,38.37069465739767,0.3934604516,1.3760885834258398,30.31672808179533,0.4119873047,1.44088439945778,30.635278626715884,0.2517700195,0.8805404661993,19.296794432015396
2021-07-01 11:01:25,3,FR Water,PLF,100 Mesh Permian,58.37,59.77,8138.5,83.34,85.33,0.52,0.37,128.067708,3650.092882,76691.95000000011,30.3524,21628.475200000015,77678.22000000006,0.5035400391,1.7634979249360199,38.40008628947994,0.3954832951,1.38506159609922,30.339812441730317,0.4119873047,1.44286193852034,30.65932632569122,0.2517700195,0.8817489622929,19.311490248053612
2021-07-01 11:01:26,3,FR Water,PLF,100 Mesh Permian,58.22,59.62,8150.87,83.26,85.26,0.53,0.38,128.007284,3650.25217,76750.17000000011,30.8566,21659.331800000014,77737.84000000005,0.5035400391,1.75896606458412,38.42940239055634,0.3958560206,1.3828042511599201,30.36285917924965,0.4119873047,1.43915405277804,30.683312226570855,0.2517700195,0.8794830321174,19.3261482985889
2021-07-01 11:01:27,3,FR Water,PLF,100 Mesh Permian,58.32,59.73,8152.32,83.28,85.29,0.53,0.38,128.061469,3650.306858,76808.49000000012,30.9096,21690.241400000014,77797.57000000005,0.5035400391,1.76198730481872,38.458768845636655,0.3936808417,1.37756800127664,30.385818645937594,0.4119873047,1.4416259766062398,30.70733932618096,0.2517700195,0.8809936522344001,19.34083152612614
2021-07-01 11:01:28,3,FR Water,PLF,100 Mesh Permian,58.36,59.77,8151.15,83.32,85.33,0.53,0.39,128.181586,3650.338976,76866.85000000012,30.9308,21721.17220000001,77857.34000000005,0.5035400391,1.7631958009125601,38.48815544231853,0.3955691249,1.3851248477498401,30.408904060066757,0.4119873047,1.44261474613752,30.73138290528325,0.2517700195,0.8815979002812,19.355524824464162
2021-07-01 11:01:29,3,FR Water,PLF,100 Mesh Permian,58.37,59.78,8151.82,83.36,85.37,0.53,0.39,128.245388,3650.388889,76925.22000000012,30.9361,21752.10830000001,77917.12000000005,0.5035400391,1.7634979249360199,38.517547074400795,0.3953940605,1.3847490786830998,30.431983211378142,0.4119873047,1.44286193852034,30.75543060425859,0.2517700195,0.8817489622929,19.370220640502378
2021-07-01 11:01:30,3,FR Water,PLF,100 Mesh Permian,58.4,59.81,8151.77,83.33,85.34,0.53,0.39,128.217543,3650.43099,76983.62000000011,30.952,21783.060300000012,77976.93000000005,0.5035400391,1.7644042970064,38.54695381268424,0.3955409104,1.3859753500415999,30.4550828005455,0.4119873047,1.4436035156688,30.779490662853068,0.2517700195,0.882202148328,19.38492400964118
2021-07-01 11:01:31,3,FR Water,PLF,100 Mesh Permian,58.3,59.71,8153.53,83.29,85.3,0.53,0.4,128.335449,3650.489583,77041.92000000011,30.899,21813.959300000013,78036.64000000006,0.5035400391,1.7613830567717998,38.57631019696377,0.3978273558,1.3916000905884,30.47827613538864,0.4119873047,1.4411315918406,30.80350952271708,0.2517700195,0.8806915282109999,19.399602201778027
2021-07-01 11:01:32,3,FR Water,PLF,100 Mesh Permian,58.36,59.77,8154.43,83.34,85.36,0.53,0.4,128.462267,3650.540365,77100.28000000012,30.9308,21844.89010000001,78096.41000000006,0.5035400391,1.7631958009125601,38.60569679364564,0.3954844553,1.38482836867848,30.50135660819995,0.4119873047,1.44261474613752,30.82755310181937,0.2517700195,0.8815979002812,19.414295500116047
2021-07-01 11:01:33,3,FR Water,PLF,100 Mesh Permian,58.34,59.76,8154.49,83.35,85.37,0.53,0.41,128.599487,3650.582899,77158.62000000011,30.920200000000005,21875.810300000012,78156.17000000006,0.5035400391,1.76259155286564,38.63507331952673,0.3954218259,1.3841345593803602,30.524425517522953,0.4119873047,1.44212036137188,30.85158844117557,0.2517700195,0.8812957762578,19.428983763053676
2021-07-01 11:01:34,3,FR Water,PLF,100 Mesh Permian,58.3,59.71,8156.21,83.27,85.3,0.53,0.41,128.700643,3650.640625,77216.92000000011,30.899,21906.709300000013,78215.88000000006,0.5035400391,1.7613830567717998,38.66442970380626,0.3957924525,1.384481998845,30.547500217503703,0.4119873047,1.4411315918406,30.87560730103958,0.2517700195,0.8806915282109999,19.443661955190525
2021-07-01 11:01:35,3,FR Water,PLF,100 Mesh Permian,58.29,59.7,8155.9,83.24,85.26,0.53,0.41,128.761298,3650.678385,77275.21000000011,30.893700000000003,21937.603000000014,78275.58000000006,0.5035400391,1.76108093274834,38.6937810526854,0.3959538774,1.3848090908187598,30.57058036901735,0.4043579102,1.41420135513348,30.89917732362514,0.2517700195,0.8805404661993,19.45833762962718
2021-07-01 11:01:36,3,FR Water,PLF,100 Mesh Permian,58.27,59.68,8154.38,83.3,85.32,0.53,0.42,128.861057,3650.703993,77333.48000000011,30.883100000000002,21968.486100000013,78335.26000000005,0.5035400391,1.7604766847014202,38.72312233076376,0.3956848131,1.38339324356022,30.593636923076687,0.4119873047,1.4403900146921402,30.92318382387001,0.2517700195,0.8802383421759,19.473008268663445
2021-07-01 11:01:37,3,FR Water,PLF,100 Mesh Permian,58.29,59.71,8154.04,83.25,85.27,0.53,0.43,128.837877,3650.739583,77391.7700000001,30.893700000000003,21999.379800000013,78394.97000000006,0.5111694336,1.78776397707264,38.752918397048305,0.3959206449,1.38469286347326,30.616715137467907,0.4043579102,1.41420135513348,30.946753846455568,0.2517700195,0.8805404661993,19.4876839431001
2021-07-01 11:01:38,3,FR Water,PLF,100 Mesh Permian,58.23,59.64,8153.76,83.21,85.23,0.53,0.43,128.874552,3650.77474,77450.0000000001,30.8619,22030.241700000013,78454.61000000006,0.5111694336,1.7859237671116799,38.78268379316683,0.3961070175,1.3839186977415,30.639780449096932,0.4043579102,1.4127456666567602,30.970299607566513,0.2517700195,0.8796340941290999,19.502344511335586
2021-07-01 11:01:39,3,FR Water,PLF,100 Mesh Permian,58.24,59.65,8153.83,83.18,85.2,0.53,0.44,128.792019,3650.8125,77508.2400000001,30.867200000000004,22061.108900000014,78514.26000000005,0.5035400391,1.75957031263104,38.81200996504402,0.3962371937,1.38461124966528,30.66285730325802,0.4043579102,1.41298828140288,30.993849412256562,0.2517700195,0.8797851561408,19.517007597271267
2021-07-01 11:01:40,3,FR Water,PLF,100 Mesh Permian,58.35,59.76,8155.94,83.33,85.34,0.53,0.44,128.695285,3650.86849,77566.59000000011,30.925500000000003,22092.034400000015,78574.02000000005,0.5035400391,1.7628936768891001,38.8413915263255,0.3955431469,1.3847965572969,30.685937245879632,0.4043579102,1.4156570436102,31.017443696316732,0.2517700195,0.8814468382695,19.53169837790909
2021-07-01 11:01:41,3,FR Water,PLF,100 Mesh Permian,58.26,59.67,8157.3,83.25,85.26,0.53,0.45,128.681098,3650.914497,77624.85000000011,30.8778,22122.912200000013,78633.69000000005,0.5035400391,1.76017456067796,38.870727769003466,0.3980050039,1.39126629163284,30.709125017406848,0.4043579102,1.4134735108951197,31.041001588164985,0.2517700195,0.8800872801641999,19.54636649924516
2021-07-01 11:01:42,3,FR Water,PLF,100 Mesh Permian,58.28,59.69,8157.76,83.3,85.31,0.53,0.45,128.651679,3650.950521,77683.1300000001,30.8884,22153.800600000013,78693.38000000005,0.5111694336,1.78745727541248,38.90051872359368,0.395667631,1.3835705720808,30.732184526941527,0.4043579102,1.41395874038736,31.06456756717144,0.2517700195,0.8803894041875999,19.56103965598162
2021-07-01 11:01:43,3,FR Water,PLF,100 Mesh Permian,58.31,59.72,8157.97,83.26,85.28,0.53,0.46,128.717529,3650.983507,77741.4400000001,30.904300000000003,22184.70490000001,78753.10000000005,0.5035400391,1.76168518079526,38.9298801432736,0.3958411577,1.38488987432922,30.755266024847014,0.4043579102,1.4146865846257202,31.088145676915204,0.2593994141,0.9075347901702601,19.57616523581779
2021-07-01 11:01:44,3,FR Water,PLF,100 Mesh Permian,58.32,59.73,8157.16,83.29,85.31,0.53,0.46,128.800429,3651.005642,77799.76000000011,30.9096,22215.61450000001,78812.83000000005,0.4959106445,1.7352905272344001,38.95880165206084,0.3956926607,1.3846077583214398,30.778342820819038,0.4043579102,1.4149291993718398,31.111727830238067,0.2593994141,0.9076904298187201,19.591293409648102
2021-07-01 11:01:45,3,FR Water,PLF,100 Mesh Permian,58.3,59.71,8157.7,83.28,85.3,0.53,0.46,128.78909,3651.040365,77858.06000000011,30.899,22246.513500000012,78872.54000000005,0.5035400391,1.7613830567717998,38.98815803634037,0.395756518,1.384356299964,30.801415425818437,0.4043579102,1.4144439698795999,31.135301896402726,0.2593994141,0.9073791505218,19.606416395490132
2021-07-01 11:01:46,3,FR Water,PLF,100 Mesh Permian,58.26,59.67,8157.72,83.24,85.25,0.53,0.47,128.643134,3651.069878,77916.32000000011,30.8778,22277.39130000001,78932.21000000005,0.4959106445,1.7335052489142,39.01704979048894,0.3959652032,1.38413596430592,30.82448435855687,0.4043579102,1.4134735108951197,31.15885978825098,0.2517700195,0.8800872801641999,19.6210845168262
2021-07-01 11:01:47,3,FR Water,PLF,100 Mesh Permian,58.2,59.61,8158.13,83.21,85.22,0.53,0.47,128.513658,3651.102865,77974.5200000001,30.846000000000004,22308.23730000001,78991.82000000005,0.5035400391,1.7583618165372001,39.04635582076456,0.3960961137,1.3831676290404,30.84753715237421,0.4043579102,1.4120178224184001,31.18239341862462,0.2517700195,0.8791809080940001,19.6357375319611
2021-07-01 11:01:48,3,FR Water,PLF,100 Mesh Permian,58.34,59.75,8157.36,83.34,85.35,0.53,0.48,128.369602,3651.123264,78032.8600000001,30.920200000000005,22339.157500000012,79051.57000000005,0.4959106445,1.7358856200078,39.07528724776469,0.3954586736,1.3842635410694397,30.87060821139203,0.4043579102,1.41541442886408,31.205983659105687,0.2517700195,0.8812957762578,19.65042579489873
2021-07-01 11:01:49,3,FR Water,PLF,100 Mesh Permian,58.25,59.65,8157.4,83.28,85.28,0.53,0.48,128.378255,3651.148872,78091.1100000001,30.872500000000002,22370.030000000013,79111.22000000004,0.5035400391,1.7598724366545,39.104618455042264,0.3957565594,1.383169175103,30.893661030977082,0.4043579102,1.4132308961489999,31.229537507374836,0.2517700195,0.8799362181525,19.665091398534607
2021-07-01 11:01:50,3,FR Water,PLF,100 Mesh Permian,58.3,59.7,8156.76,83.24,85.23,0.52,0.49,128.416694,3651.164497,78149.4100000001,30.316,22400.346000000012,79170.92000000004,0.5035400391,1.7613830567717998,39.133974839321795,0.3959601074,1.3850684556851998,30.916745505238502,0.4043579102,1.4144439698795999,31.253111573539496,0.2517700195,0.8806915282109999,19.679769590671455
2021-07-01 11:01:51,3,FR Water,PLF,100 Mesh Permian,58.33,59.72,8156.65,83.32,85.31,0.52,0.49,128.333984,3651.182292,78207.7400000001,30.3316,22430.677600000014,79230.64000000004,0.5111694336,1.78899078371328,39.16379135238368,0.3955827777,1.3844606053944601,30.93981984866174,0.4043579102,1.41517181411796,31.276697770441462,0.2517700195,0.8811447142461,19.69445533590889
2021-07-01 11:01:52,3,FR Water,PLF,100 Mesh Permian,58.28,59.68,8157.67,83.27,85.26,0.52,0.5,128.212619,3651.208333,78266.0200000001,30.305600000000002,22460.983200000013,79290.32000000004,0.5111694336,1.78745727541248,39.193582306973894,0.3958037411,1.38404652187848,30.96288729069305,0.4043579102,1.41395874038736,31.300263749447918,0.2517700195,0.8803894041875999,19.709128492645352
2021-07-01 11:01:53,3,FR Water,PLF,100 Mesh Permian,58.25,59.64,8158.28,83.24,85.22,0.52,0.5,128.053318,3651.227865,78324.2700000001,30.290000000000003,22491.273200000014,79349.96000000004,0.5035400391,1.7598724366545,39.222913514251466,0.3959704509,1.3839167258955,30.985952569457975,0.4043579102,1.4132308961489999,31.323817597717067,0.2517700195,0.8799362181525,19.723794096281228
2021-07-01 11:01:54,3,FR Water,PLF,100 Mesh Permian,58.31,59.7,8157,83.27,85.25,0.52,0.51,127.970011,3651.227865,78382.5800000001,30.3212,22521.594400000013,79409.66000000003,0.4959106445,1.7349929808477,39.25183006393226,0.3958158438,1.3848013111186803,31.009032591309953,0.4043579102,1.4146865846257202,31.34739570746083,0.2517700195,0.8808425902227001,19.738474806118273
2021-07-01 11:01:55,3,FR Water,PLF,100 Mesh Permian,58.31,59.69,8156.59,83.3,85.28,0.52,0.51,127.903931,3651.235243,78440.8900000001,30.3212,22551.91560000001,79469.35000000003,0.4959106445,1.7349929808477,39.280746613613054,0.3935670423,1.37693365419078,31.031981485546467,0.4043579102,1.4146865846257202,31.370973817204593,0.2517700195,0.8808425902227001,19.753155515955317
2021-07-01 11:01:56,3,FR Water,PLF,100 Mesh Permian,58.32,59.7,8157.4,83.32,85.3,0.52,0.51,127.893107,3651.252604,78499.21000000011,30.3264,22582.242000000013,79529.05000000003,0.4959106445,1.7352905272344001,39.309668122400296,0.393462691,1.3768046483471998,31.054928229685586,0.4043579102,1.4149291993718398,31.394555970527456,0.2517700195,0.8809936522344001,19.767838743492558
2021-07-01 11:01:57,3,FR Water,PLF,100 Mesh Permian,58.36,59.75,8157.45,83.39,85.37,0.52,0.51,127.846883,3651.260417,78557.57000000011,30.3472,22612.589200000013,79588.80000000003,0.5035400391,1.7631958009125601,39.33905471908217,0.3952221364,1.38390983281824,31.07799339356589,0.4043579102,1.41589965835632,31.41815429816673,0.2517700195,0.8815979002812,19.782532041830578
2021-07-01 11:01:58,3,FR Water,PLF,100 Mesh Permian,58.33,59.72,8158.41,83.31,85.29,0.52,0.52,127.760064,3651.275608,78615.90000000011,30.3316,22642.920800000014,79648.52000000003,0.5035400391,1.76228942884218,39.36842620956288,0.3935043474,1.37718651503052,31.100946502149732,0.4043579102,1.41517181411796,31.441740495068697,0.2517700195,0.8811447142461,19.797217787068014
2021-07-01 11:01:59,3,FR Water,PLF,100 Mesh Permian,58.36,59.74,8160.36,83.39,85.36,0.52,0.52,127.794488,3651.298611,78674.26000000011,30.3472,22673.268000000015,79708.26000000004,0.5035400391,1.7631958009125601,39.39781280624475,0.3952616781,1.38404829203496,31.12401397368365,0.4043579102,1.41589965835632,31.46533882270797,0.2517700195,0.8815979002812,19.811911085406035
2021-07-01 11:02:00,3,FR Water,PLF,100 Mesh Permian,58.32,59.7,8160.75,83.31,85.28,0.52,0.52,127.780165,3651.305122,78732.58000000012,30.3264,22703.594400000016,79767.96000000004,0.5035400391,1.76198730481872,39.427179261325065,0.3935312769,1.37704464412848,31.146964717752457,0.4043579102,1.4149291993718398,31.488920976030833,0.2517700195,0.8809936522344001,19.826594312943275
2021-07-01 11:02:01,3,FR Water,PLF,100 Mesh Permian,58.35,59.74,8161.56,83.36,85.33,0.52,0.52,127.684218,3651.314236,78790.93000000012,30.342000000000002,22733.936400000017,79827.70000000004,0.5035400391,1.7628936768891001,39.45656082260655,0.3932939022,1.3769219516022,31.16991341694583,0.4043579102,1.4156570436102,31.512515260091003,0.2517700195,0.8814468382695,19.8412850935811
2021-07-01 11:02:02,3,FR Water,PLF,100 Mesh Permian,58.34,59.72,8160.53,83.37,85.34,0.52,0.52,127.642646,3651.304687,78849.27000000012,30.336800000000004,22764.273200000018,79887.42000000004,0.5035400391,1.76259155286564,39.48593734848764,0.3890592698,1.36186306800792,31.19261113474596,0.4043579102,1.41541442886408,31.53610550057207,0.2517700195,0.8812957762578,19.855973356518728
2021-07-01 11:02:03,3,FR Water,PLF,100 Mesh Permian,58.38,59.76,8161.69,83.35,85.31,0.52,0.52,127.621487,3651.315104,78907.65000000013,30.3576,22794.630800000017,79947.18000000004,0.5035400391,1.76380004895948,39.515334015970296,0.3975382214,1.3924968819199202,31.21581941611129,0.4043579102,1.41638488784856,31.559711915369547,0.2517700195,0.8819000243045999,19.870671690257137
2021-07-01 11:02:04,3,FR Water,PLF,100 Mesh Permian,58.4,59.78,8166.94,83.39,85.35,0.52,0.52,127.652303,3651.363281,78966.05000000012,30.368,22824.998800000016,80006.96000000004,0.5035400391,1.7644042970064,39.54474075425374,0.41198649,1.4436006609599998,31.239879427127292,0.3967285156,1.3901367186623999,31.582880860680586,0.2517700195,0.882202148328,19.885375059395937
2021-07-01 11:02:05,3,FR Water,PLF,100 Mesh Permian,58.24,59.62,8166.2,83.3,85.26,0.52,0.52,127.733195,3651.351562,79024.29000000012,30.2848,22855.283600000017,80066.58000000003,0.5035400391,1.75957031263104,39.574066926130925,0.4019612391,1.4046133539110401,31.263289649692474,0.4043579102,1.41298828140288,31.606430665370635,0.2517700195,0.8797851561408,19.900038145331617
2021-07-01 11:02:06,3,FR Water,PLF,100 Mesh Permian,58.31,59.68,8166.49,83.34,85.3,0.52,0.52,127.831774,3651.349392,79082.60000000012,30.3212,22885.604800000016,80126.26000000002,0.5111694336,1.78837738039296,39.60387321580414,0.387105087,1.3543258573782,31.285861747315444,0.4043579102,1.4146865846257202,31.630008775114398,0.2517700195,0.8808425902227001,19.914718855168662
2021-07-01 11:02:07,3,FR Water,PLF,100 Mesh Permian,58.44,59.81,8165.71,83.36,85.32,0.51,0.52,127.920302,3651.336372,79141.04000000012,29.8044,22915.409200000016,80186.07000000002,0.5035400391,1.76561279310024,39.633300095689144,0.3870208243,1.35704981832552,31.308479244287536,0.4043579102,1.4178405763252802,31.653639451386486,0.2517700195,0.8828063963748,19.929432295108242
2021-07-01 11:02:08,3,FR Water,PLF,100 Mesh Permian,58.36,59.73,8164.62,83.34,85.3,0.52,0.52,127.914741,3651.31901,79199.40000000013,30.3472,22945.756400000017,80245.80000000002,0.5035400391,1.7631958009125601,39.66268669237102,0.3871254285,1.3555584004355998,31.331071884294797,0.3967285156,1.38918457022496,31.676792527556902,0.2517700195,0.8815979002812,19.944125593446262
2021-07-01 11:02:09,3,FR Water,PLF,100 Mesh Permian,58.32,59.69,8164.98,83.28,85.24,0.52,0.52,127.866645,3651.315538,79257.72000000013,30.3264,22976.08280000002,80305.49000000002,0.5035400391,1.76198730481872,39.69205314745133,0.3894698877,1.3628330310398402,31.35378576814546,0.4043579102,1.4149291993718398,31.700374680879765,0.2517700195,0.8809936522344001,19.958808820983503
2021-07-01 11:02:10,3,FR Water,PLF,100 Mesh Permian,58.24,59.61,8165.21,83.24,85.2,0.52,0.52,127.819092,3651.311198,79315.96000000014,30.2848,23006.36760000002,80365.10000000002,0.4959106445,1.7329101561408,39.72093498338701,0.3896818938,1.3617044096947202,31.376480841640372,0.4043579102,1.41298828140288,31.723924485569814,0.2517700195,0.8797851561408,19.973471906919183
2021-07-01 11:02:11,3,FR Water,PLF,100 Mesh Permian,58.29,59.66,8165.63,83.21,85.17,0.52,0.52,127.931559,3651.309462,79374.25000000013,30.3108,23036.67840000002,80424.76000000002,0.5035400391,1.76108093274834,39.75028633226615,0.3919060569,1.37065224340206,31.399325045697072,0.4043579102,1.41420135513348,31.747494508155373,0.2517700195,0.8805404661993,19.98814758135584
2021-07-01 11:02:12,3,FR Water,PLF,100 Mesh Permian,58.35,59.72,8165.36,83.34,85.3,0.52,0.52,128.079454,3651.299913,79432.60000000014,30.342000000000002,23067.02040000002,80484.48000000003,0.5035400391,1.7628936768891001,39.77966789354763,0.3933914575,1.3772634927074998,31.422279437242196,0.4043579102,1.4156570436102,31.771088792215544,0.2517700195,0.8814468382695,20.002838361993664
2021-07-01 11:02:13,3,FR Water,PLF,100 Mesh Permian,58.26,59.63,8165.09,83.28,85.24,0.52,0.52,128.093452,3651.289931,79490.86000000013,30.2952,23097.31560000002,80544.11000000003,0.5035400391,1.76017456067796,39.809004136225596,0.3936770407,1.3761374634709198,31.445215061633377,0.4043579102,1.4134735108951197,31.794646684063796,0.2517700195,0.8800872801641999,20.017506483329733
2021-07-01 11:02:14,3,FR Water,PLF,100 Mesh Permian,58.23,59.6,8165.39,83.24,85.2,0.52,0.52,128.074476,3651.286024,79549.09000000013,30.2796,23127.59520000002,80603.71000000004,0.5111694336,1.7859237671116799,39.83876953234412,0.3917731787,1.3687771317420598,31.468028013829077,0.3967285156,1.3860900878032798,31.817748185527183,0.2517700195,0.8796340941290999,20.032167051565217
2021-07-01 11:02:15,3,FR Water,PLF,100 Mesh Permian,58.34,59.72,8164.77,83.32,85.28,0.52,0.52,128.116713,3651.27474,79607.43000000012,30.336800000000004,23157.932000000023,80663.43000000004,0.5035400391,1.76259155286564,39.868146058225214,0.3934906276,1.37737459285104,31.490984257043262,0.3967285156,1.3887084960062401,31.840893327127286,0.2517700195,0.8812957762578,20.046855314502846
2021-07-01 11:02:16,3,FR Water,PLF,100 Mesh Permian,58.33,59.71,8163.62,83.31,85.28,0.52,0.52,128.202827,3651.259115,79665.76000000013,30.3316,23188.263600000024,80723.14000000004,0.4959106445,1.7355880736211,39.8970725261189,0.4060693101,1.42116137148798,31.514670279901395,0.3967285156,1.38847045889688,31.864034501442234,0.2517700195,0.8811447142461,20.061541059740282
2021-07-01 11:02:17,3,FR Water,PLF,100 Mesh Permian,58.29,59.67,8162.57,83.27,85.24,0.52,0.52,128.317966,3651.244358,79724.05000000012,30.3108,23218.574400000023,80782.81000000004,0.5035400391,1.76108093274834,39.92642387499804,0.410462289,1.4355508095485998,31.538596126727207,0.4043579102,1.41420135513348,31.887604524027793,0.2517700195,0.8805404661993,20.07621673417694
2021-07-01 11:02:18,3,FR Water,PLF,100 Mesh Permian,58.4,59.77,8162.45,83.35,85.31,0.52,0.52,128.425415,3651.237847,79782.45000000011,30.368,23248.94240000002,80842.58000000005,0.4959106445,1.7376708983279998,39.955385056636835,0.3828672812,1.3415669533248002,31.560955575949286,0.3967285156,1.3901367186623999,31.91077346933883,0.2517700195,0.882202148328,20.09092010331574
2021-07-01 11:02:19,3,FR Water,PLF,100 Mesh Permian,58.31,59.68,8162.17,83.33,85.29,0.52,0.52,128.530585,3651.229167,79840.76000000011,30.3212,23279.26360000002,80902.26000000004,0.4959106445,1.7349929808477,39.98430160631763,0.4059804445,1.4203631831277002,31.584628295668082,0.3967285156,1.3879943846781602,31.933906709083466,0.2517700195,0.8808425902227001,20.105600813152783
2021-07-01 11:02:20,3,FR Water,PLF,100 Mesh Permian,58.4,59.77,8164.17,83.36,85.31,0.51,0.52,128.548503,3651.240885,79899.1600000001,29.784,23309.04760000002,80962.03000000004,0.5035400391,1.7644042970064,40.01370834460107,0.3849184884,1.3487543833536,31.607107535390643,0.3967285156,1.3901367186623999,31.957075654394504,0.2517700195,0.882202148328,20.120304182291584
2021-07-01 11:02:21,3,FR Water,PLF,100 Mesh Permian,58.34,59.7,8163.57,83.32,85.26,0.51,0.52,128.553182,3651.225694,79957.5000000001,29.753400000000003,23338.80100000002,81021.73000000004,0.4959106445,1.7358856200078,40.0426397716012,0.3955905779,1.3847252588811603,31.63018628970533,0.3967285156,1.3887084960062401,31.980220795994608,0.2517700195,0.8812957762578,20.134992445229212
2021-07-01 11:02:22,3,FR Water,PLF,100 Mesh Permian,58.32,59.68,8163.75,83.28,85.22,0.51,0.53,128.608276,3651.216146,80015.82000000011,29.7432,23368.544200000022,81081.41000000003,0.5035400391,1.76198730481872,40.072006226681516,0.3915671117,1.37017163726064,31.653022483659672,0.4043579102,1.4149291993718398,32.003802949317475,0.2517700195,0.8809936522344001,20.149675672766453
2021-07-01 11:02:23,3,FR Water,PLF,100 Mesh Permian,58.27,59.64,8165.08,83.25,85.2,0.51,0.53,128.644816,3651.217014,80074.09000000011,29.7177,23398.261900000023,81141.05000000003,0.5111694336,1.7871505737523201,40.101792069577385,0.4000799412,1.3987594904234402,31.676335141833395,0.3967285156,1.3870422362407202,32.02692031992149,0.2517700195,0.8802383421759,20.164346311802717
2021-07-01 11:02:24,3,FR Water,PLF,100 Mesh Permian,58.33,59.7,8165.42,83.22,85.17,0.51,0.53,128.613037,3651.207899,80132.42000000011,29.7483,23428.010200000022,81200.75000000003,0.5111694336,1.78899078371328,40.131608582639274,0.4190922634,1.4667391034473198,31.700780793557517,0.3967285156,1.38847045889688,32.05006149423644,0.2517700195,0.8811447142461,20.179032057040153
2021-07-01 11:02:25,3,FR Water,PLF,100 Mesh Permian,58.37,59.73,8165.84,83.35,85.3,0.51,0.53,128.578952,3651.200521,80190.79000000011,29.7687,23457.778900000023,81260.48000000003,0.5035400391,1.7634979249360199,40.16100021472154,0.412160237,1.4434675820213998,31.724838586591208,0.3967285156,1.3894226073343199,32.07321853769201,0.2517700195,0.8817489622929,20.19372787307837
2021-07-01 11:02:26,3,FR Water,PLF,100 Mesh Permian,58.29,59.66,8167.23,83.31,85.27,0.51,0.53,128.579983,3651.203125,80249.0800000001,29.7279,23487.506800000025,81320.14000000003,0.5035400391,1.76108093274834,40.19035156360068,0.3893246976,1.36162419738624,31.747532323214312,0.4043579102,1.41420135513348,32.09678856027757,0.2517700195,0.8805404661993,20.208403547515026
2021-07-01 11:02:27,3,FR Water,PLF,100 Mesh Permian,58.3,59.67,8168.02,83.26,85.21,0.52,0.53,128.551025,3651.200955,80307.3800000001,30.316,23517.822800000024,81379.81000000003,0.5035400391,1.7613830567717998,40.21970794788021,0.389584136,1.3627653077280002,31.770245078343113,0.3967285156,1.3877563475688,32.119917832737045,0.2517700195,0.8806915282109999,20.223081739651874
2021-07-01 11:02:28,3,FR Water,PLF,100 Mesh Permian,58.28,59.65,8168.14,83.32,85.27,0.51,0.53,128.488864,3651.193576,80365.6600000001,29.7228,23547.545600000023,81439.46000000002,0.4959106445,1.7341003416876,40.248609620241666,0.3914053044,1.36866606842592,31.793056179483546,0.3967285156,1.3872802733500802,32.14303917062621,0.2517700195,0.8803894041875999,20.237754896388335
2021-07-01 11:02:29,3,FR Water,PLF,100 Mesh Permian,58.3,59.67,8168.44,83.29,85.25,0.51,0.53,128.454468,3651.189236,80423.96000000011,29.733,23577.278600000023,81499.13000000002,0.5035400391,1.7613830567717998,40.2779660045212,0.4061620194,1.4207547438612,31.816735425214567,0.3967285156,1.3877563475688,32.16616844308569,0.2517700195,0.8806915282109999,20.252433088525184
